tot_credit_debt,avg_card_debt,credit_age,credit_good_age,card_age,non_mtg_acc_past_due_12_months_num,non_mtg_acc_past_due_6_months_num,mortgages_past_due_6_months_num,credit_past_due_amount,inq_12_month_num,card_inq_24_month_num,card_open_36_month_num,auto_open_36_month_num,uti_card,uti_50plus_pct,uti_max_credit_line,uti_card_50plus_pct,ind_acc_XYZ,rep_income,Default_ind,goodbad,class_pred_fair,class_pred_orig,States
105631.74,17149.94,264,106,220,0,0,0,0,4,5,0,0,0.520877311,0.461707799,0.586598307,0.514849339,0,74000,0,Good,1,1,NC
102942.73,19609.79,324,161,301,0,0,0,0,2,2,0,0,0.371208519,0.451057146,0.545312532,0.343905782,1,92000,0,Good,1,0,AL
128300.96,15969.04,238,104,222,1,0,0,0,0,0,1,0,0.556369954,0.538144734,0.518196204,0.563370445,0,77000,0,Good,1,1,MS
70413.28,11508.39,156,70,148,0,0,0,0,0,1,1,0,0.475885704,0.556138689,0.476291008,0.395643032,0,63000,0,Good,0,0,MS
49345.09,5775.08,380,190,368,0,0,0,0,2,5,1,0,0.487813301,0.457432681,0.391535936,0.456074592,1,76000,0,Good,1,1,AL
73898.1,12399.24,264,156,262,0,0,0,0,1,1,0,0,0.558438972,0.454324878,0.539436391,0.490074487,0,75000,0,Good,0,0,SC
91739.14,16654.43,428,210,382,0,0,0,0,1,1,0,1,0.36587996,0.423478127,0.31686165,0.385368656,0,56000,0,Good,0,0,NC
104614.36,13857.88,217,103,215,0,0,0,0,0,1,0,0,0.625402341,0.607434351,0.632848894,0.57941771,1,74000,0,Good,0,0,FL
76360.78,13746.81,201,81,192,0,0,0,0,5,8,0,0,0.365724566,0.349744716,0.329014258,0.355938997,0,74000,0,Good,0,0,MS
89885.35,14576.82,438,221,375,0,0,0,0,1,2,0,0,0.365597235,0.432266683,0.404666655,0.32873053,0,73000,0,Good,0,0,SC
59394.38,7819.94,286,149,239,0,0,0,0,0,0,0,0,0.438569056,0.512830344,0.44575692,0.424298165,0,83000,0,Good,1,1,AL
84256.46,9908.57,334,180,266,0,0,0,0,4,8,0,1,0.372867599,0.327121521,0.465846222,0.337632736,0,50000,0,Good,0,0,FL
137756.1,18753.3,345,168,335,0,0,0,0,2,8,0,0,0.610638929,0.714235457,0.641236987,0.490074487,0,82000,0,Good,1,1,NC
100020.57,14957.19,283,160,265,0,0,0,0,3,7,0,0,0.572007091,0.660094341,0.429677003,0.725579302,0,68000,0,Good,1,1,LA
109786.73,13678.74,289,147,283,0,0,0,0,0,2,0,0,0.254866346,0.414227659,0.349749119,0.248514543,0,78000,0,Good,0,0,NC
76430.52,12906.28,372,182,304,0,0,0,0,1,3,0,0,0.409480605,0.29303381,0.539123179,0.345840735,0,70000,0,Good,0,0,SC
62925.96,8278.12,321,153,298,0,0,0,0,0,0,0,0,0.537183956,0.53428737,0.481071031,0.442225572,1,74000,0,Good,1,1,LA
85101.89,10678.41,353,142,333,0,0,0,0,5,8,0,0,0.492760355,0.461348,0.426461264,0.518802808,1,84000,0,Good,0,0,AL
88041.8,12559.59,334,138,258,0,0,0,0,3,4,0,1,0.451776612,0.459021937,0.418740973,0.440581982,0,54000,0,Good,0,0,LA
99327.81,11902.36,369,194,347,0,0,0,0,2,3,0,0,0.596274746,0.633172569,0.605956645,0.416585373,1,62000,0,Good,0,0,MS
115954.7,16136.36,247,150,232,0,0,0,0,1,3,0,0,0.506471278,0.432268285,0.488719879,0.510948136,1,71000,0,Good,1,1,GA
111628.66,14470,208,132,184,0,0,0,0,3,5,0,0,0.633432989,0.675660731,0.566713771,0.653711416,0,75000,0,Good,1,1,AL
103469.65,15014.83,301,168,280,0,0,0,0,0,0,0,0,0.424771692,0.467405484,0.453042566,0.342744446,0,59000,0,Good,0,0,GA
87301.01,11808.99,178,105,158,0,0,0,0,0,0,0,0,0.640475561,0.569493371,0.551467673,0.598058011,0,101000,0,Good,0,1,LA
123103.63,14826.11,291,126,232,0,0,0,0,3,4,0,0,0.622719405,0.511810413,0.580956398,0.641139223,0,72000,0,Good,0,0,LA
68675.88,7679.11,366,163,288,0,0,0,0,1,2,0,0,0.574518699,0.616680099,0.434928201,0.478197051,0,100000,0,Good,1,1,FL
93898.85,11813.77,227,99,198,0,0,0,0,0,0,0,0,0.653162343,0.605190655,0.721056364,0.671140038,1,51000,0,Good,1,1,LA
98268.73,13496.72,294,182,239,0,0,0,0,1,4,0,0,0.408033852,0.370281059,0.374839792,0.473725176,1,88000,0,Good,0,0,FL
62908.83,10758.03,252,118,183,0,0,0,0,0,0,0,0,0.587756097,0.535273825,0.683873997,0.481865262,0,75000,0,Good,0,0,MS
77988.44,12624.86,354,159,284,0,0,0,0,1,2,0,0,0.543226793,0.493910433,0.532598455,0.404172439,0,84000,0,Good,0,0,NC
146058.39,19603.74,249,128,195,0,0,0,0,4,7,0,1,0.381543199,0.412265881,0.483169735,0.312304771,1,78000,0,Good,1,1,NC
119178.29,16928.74,321,180,287,0,0,0,0,1,3,0,0,0.429865682,0.366284292,0.508394679,0.490074487,0,102000,0,Good,0,0,MS
94725.7,15436.4,238,132,206,0,0,0,0,2,4,0,0,0.530204512,0.534458195,0.520772914,0.618640171,0,75000,0,Good,0,0,SC
76273.96,11005.88,410,204,397,0,0,0,0,0,1,0,0,0.435100363,0.471410402,0.52989464,0.283565869,0,75000,0,Good,0,0,SC
44777.29,13164.47,223,120,207,0,0,0,0,1,2,0,0,0.61645518,0.574177871,0.604964699,0.694434354,0,57000,0,Good,0,0,SC
117859.51,12439.86,294,148,250,0,0,0,0,4,5,0,0,0.433600064,0.350127454,0.476837637,0.453143547,1,100000,0,Good,0,0,FL
124896.52,15625.84,298,171,288,1,0,0,0,1,3,0,0,0.38034602,0.546668982,0.375955629,0.412432503,0,74000,0,Good,1,0,GA
51901.77,8193.25,309,143,230,0,0,0,0,0,0,1,1,0.514335917,0.522482732,0.559330957,0.570050662,0,95000,0,Good,1,1,LA
119884.61,17043.09,306,137,254,0,0,0,0,2,1,1,0,0.436567344,0.471347968,0.46342443,0.391715974,0,66000,0,Good,0,0,AL
78221.15,11757.48,289,147,245,2,1,1,8053.6,0,0,0,0,0.533471743,0.382472062,0.544194698,0.517361042,0,84000,0,Good,1,1,AL
88437.57,15559.06,282,153,271,0,0,0,0,2,4,0,1,0.424293568,0.456556654,0.455555285,0.379850983,1,82000,0,Good,0,0,SC
91852.74,12844.64,219,88,191,0,0,0,0,1,0,0,0,0.654413991,0.691263753,0.684093401,0.490074487,0,88000,0,Good,0,0,FL
69021.96,12826.64,226,140,214,0,0,0,0,0,2,0,0,0.510443891,0.473405279,0.614560182,0.54319052,0,67000,0,Good,0,0,GA
86777.28,11702.51,294,146,264,0,0,0,0,1,2,0,0,0.390596014,0.440353205,0.42074463,0.408221314,1,75000,0,Good,0,0,LA
66237.43,9343.58,291,151,277,0,0,0,0,2,4,0,0,0.482661852,0.339626079,0.49002377,0.482947215,0,75000,0,Good,0,0,NC
90766.91,15458.83,288,125,229,0,0,0,0,1,3,0,0,0.44580027,0.492183729,0.426850742,0.314497068,1,68000,0,Good,0,0,SC
88388.13,16235.23,338,167,321,0,0,0,0,1,1,0,0,0.473729,0.494232408,0.580910192,0.500504271,0,65000,0,Good,0,0,LA
72809.42,11717.57,433,210,370,0,0,0,0,2,3,0,0,0.482724939,0.381300239,0.653296898,0.42315464,0,58000,0,Good,0,0,FL
124729.82,17111.53,177,118,176,0,0,0,0,1,1,0,0,0.459160362,0.416703654,0.614270303,0.328766227,0,73000,0,Good,0,0,MS
97300.28,12900.83,307,162,291,0,0,0,0,0,0,0,0,0.432610684,0.540798911,0.523697739,0.36200567,0,62000,0,Good,0,0,FL
93296.58,12308.49,369,141,303,0,0,0,0,0,1,0,0,0.386458618,0.359558697,0.369190428,0.464357403,0,90000,0,Good,0,0,LA
81831.18,12330.81,166,76,140,0,0,0,0,0,0,0,0,0.351139615,0.465156367,0.300477605,0.253204962,0,62000,0,Good,0,0,SC
84348.41,9784.09,291,160,250,2,0,1,10062.94,0,2,0,0,0.505004451,0.543707046,0.477097387,0.537122087,0,93000,1,Bad,1,1,LA
119821.32,13640.94,326,208,314,0,0,0,0,2,4,0,0,0.811371228,0.843188613,0.679144787,0.944911984,1,87000,0,Good,1,1,FL
68793.06,9751.46,276,144,203,0,0,0,0,0,1,0,0,0.332923971,0.327311032,0.375098241,0.490074487,1,75000,0,Good,0,0,NC
78761.41,11807.89,271,140,268,0,0,0,0,3,5,0,0,0.478987155,0.592316921,0.431306709,0.437946759,0,83000,0,Good,0,0,SC
95701.66,15642.27,360,160,298,0,0,0,0,4,6,0,0,0.269176909,0.36068091,0.369691681,0.34657043,0,91000,0,Good,0,0,GA
141867.72,13888.69,308,159,300,0,0,0,0,2,5,1,0,0.323551108,0.429996506,0.459733921,0.406530126,0,60000,0,Good,0,0,SC
63120.83,15700.9,319,152,308,0,0,0,0,0,0,0,0,0.453953474,0.407075029,0.489958737,0.443735334,0,68000,0,Good,0,0,LA
91820.86,13381.53,294,148,292,0,0,0,0,0,0,0,0,0.57560919,0.72764464,0.470437328,0.490074487,0,84000,0,Good,0,0,NC
109800.17,9283.07,274,156,273,0,0,0,0,5,8,0,0,0.453496392,0.489478717,0.49342049,0.441643942,0,83000,0,Good,0,0,MS
121555.38,15634.22,396,204,360,0,0,0,0,2,4,0,0,0.353071665,0.409655448,0.353366305,0.339522572,1,72000,0,Good,0,0,MS
86025.27,10597.13,222,155,206,0,0,0,0,4,10,0,0,0.583899603,0.633793332,0.479842368,0.54191168,0,88000,0,Good,1,1,FL
63862.65,8968.33,180,75,139,0,0,0,0,1,2,1,1,0.60083824,0.72735982,0.622413125,0.580251263,0,98000,0,Good,1,1,FL
106201.28,13319.58,267,151,208,0,0,0,0,4,7,0,0,0.701326541,0.650294499,0.616212504,0.672286819,0,83000,0,Good,1,1,LA
72005.76,12529.63,223,89,191,1,0,0,0,0,0,0,0,0.5442181,0.557182104,0.543150314,0.635225248,0,66000,0,Good,1,1,MS
118310.49,15326.74,293,156,246,0,0,0,0,2,4,0,0,0.459114973,0.56551142,0.367948759,0.483808284,0,93000,0,Good,0,0,MS
96199.02,12817.2,404,203,383,0,0,0,0,0,0,1,1,0.397649085,0.513080516,0.504055812,0.444755474,1,77000,0,Good,0,0,SC
88033.55,10611.03,238,149,238,0,0,0,0,2,4,2,0,0.521433092,0.583297988,0.650233863,0.647684272,0,64000,1,Bad,0,0,AL
90928.22,13209.77,401,206,323,0,0,0,0,4,7,0,0,0.443350173,0.506186909,0.485975949,0.337228984,0,67000,0,Good,0,0,NC
107822.02,15522.39,230,139,226,0,0,0,0,2,5,0,0,0.534069825,0.547615911,0.510246108,0.373815967,0,78000,0,Good,0,0,SC
60163.36,11452.1,324,155,284,0,0,0,0,3,5,0,1,0.535801275,0.581337967,0.496649747,0.492542674,0,67000,0,Good,0,0,NC
64067.62,11346.47,398,208,351,0,0,0,0,0,0,0,0,0.672389072,0.700765071,0.695727411,0.648008227,1,56000,0,Good,0,0,NC
126452.8,16831.49,310,146,305,0,0,0,0,3,8,0,0,0.542177833,0.450303241,0.558148117,0.508199176,0,89000,0,Good,1,0,GA
83496.52,12697.49,261,136,253,1,0,0,0,3,7,0,0,0.39750368,0.402344865,0.395583211,0.392641642,0,77000,0,Good,1,0,LA
128532.31,16507.71,301,126,278,0,0,0,0,4,8,0,1,0.396829597,0.479058277,0.42162571,0.393876728,1,72000,0,Good,0,0,FL
83351.25,12760.13,276,137,245,0,0,0,0,2,3,0,0,0.637754568,0.550697479,0.44042627,0.550671122,0,30000,0,Good,0,0,GA
87759.66,10728.59,305,163,287,0,0,0,0,4,7,0,0,0.532874841,0.420221295,0.594491002,0.508113329,0,49000,0,Good,0,0,LA
108123.64,15266.6,290,155,269,0,0,0,0,1,5,0,0,0.635107619,0.670136435,0.635709151,0.652425217,0,88000,0,Good,0,0,GA
117326.78,17410.51,432,227,343,0,0,0,0,2,5,0,0,0.47545142,0.538435854,0.42433717,0.509327598,0,125000,0,Good,0,0,NC
116230.29,14532.92,379,190,344,0,0,0,0,0,2,0,0,0.386835425,0.432077828,0.321649565,0.490074487,0,66000,0,Good,0,0,SC
75487.65,10932.67,369,178,359,2,1,1,8465.43,0,4,1,1,0.618107255,0.585625722,0.706596172,0.553083009,0,64000,0,Good,1,1,AL
100436.92,17296.21,297,151,291,0,0,0,0,1,4,0,1,0.417529467,0.4040979,0.355080656,0.404890978,0,64000,0,Good,0,0,AL
106142.64,17076.3,313,189,256,0,0,0,0,4,5,0,0,0.640508477,0.624832391,0.783380234,0.591700876,0,81000,0,Good,1,1,SC
110715.36,13708.73,369,166,323,2,1,1,10775.21,2,5,0,0,0.430635705,0.430184977,0.408349984,0.4019767,0,82000,0,Good,1,1,GA
111225.86,99999,269,142,251,0,0,0,0,0,1,0,1,0.549765335,0.606969477,0.629001284,0.459232005,0,49000,1,Bad,1,1,SC
31827,7775.4,422,197,368,0,0,0,0,0,0,0,0,0.532972532,0.476736529,0.40708362,0.573054717,0,99000,1,Bad,1,1,NC
94418.42,11192.79,441,229,378,0,0,0,0,0,1,0,0,0.762512642,0.866869075,0.741433618,0.778095585,0,71000,0,Good,1,0,NC
92706.45,13248.43,326,155,288,0,0,0,0,0,0,0,0,0.48639979,0.610252146,0.374814184,0.440629772,1,81000,0,Good,0,0,LA
66043.06,15831.36,202,122,156,0,0,0,0,1,0,0,0,0.412967237,0.417040769,0.420496035,0.375523374,0,62000,0,Good,0,0,AL
113119.97,16310.37,251,118,222,0,0,0,0,3,5,0,0,0.623354455,0.685604249,0.631194703,0.682793724,1,70000,0,Good,1,1,SC
102489.85,13108.24,247,118,208,0,0,0,0,4,7,0,0,0.381334565,0.50120593,0.420989414,0.486234334,0,74000,0,Good,0,0,SC
104502.53,14339.94,211,78,187,0,0,0,0,3,3,0,0,0.598468574,0.459783108,0.521054347,0.574091971,0,81000,0,Good,0,0,MS
96327.41,18284.74,281,153,262,0,0,0,0,2,0,0,0,0.510041886,0.665196319,0.46620753,0.5041674,0,49000,0,Good,1,1,GA
111336.54,16041.42,295,144,273,0,0,0,0,0,0,0,0,0.632351909,0.596818817,0.584729736,0.646661238,0,84000,0,Good,0,0,MS
114560.21,13454.6,333,155,305,0,0,0,0,0,0,0,0,0.676528903,0.683866207,0.670354964,0.60951451,0,84000,0,Good,0,0,MS
97300.78,11041.67,180,74,171,1,0,0,0,4,7,0,0,0.58320681,0.653961665,0.588110617,0.586111542,0,80000,0,Good,1,1,FL
128806.87,16526.28,261,114,245,0,0,0,0,0,1,0,0,0.55400377,0.595320409,0.511575484,0.573276976,1,91000,0,Good,1,1,NC
107544.38,12882.47,334,112,226,2,1,1,10092.89,5,11,0,0,0.645256037,0.558095839,0.617958683,0.601736242,0,83000,1,Bad,1,1,SC
70576.22,13202.37,203,119,189,1,0,0,0,5,7,0,0,0.496672385,0.449258091,0.46764629,0.493390177,1,64000,0,Good,1,1,NC
45750.3,8727.63,409,220,366,0,0,0,0,4,6,0,0,0.50055448,0.536949589,0.602917609,0.54143701,0,43000,0,Good,1,1,NC
84592.27,11903.03,287,106,262,0,0,0,0,3,2,0,0,0.456174586,0.483959208,0.51799202,0.437149813,0,92000,0,Good,0,0,GA
86031.03,12731.28,334,156,290,0,0,0,0,0,1,0,0,0.518213759,0.491450466,0.585836971,0.451480053,0,85000,0,Good,0,0,MS
64591.43,13196.44,169,45,119,0,0,0,0,1,3,0,0,0.422461052,0.465582383,0.352845772,0.490074487,0,77000,0,Good,0,0,SC
72627.92,13551.54,254,124,245,1,0,0,0,5,9,0,0,0.539300837,0.589867548,0.590564241,0.494411113,1,88000,0,Good,1,1,AL
92006.91,14583.29,358,197,300,0,0,0,0,2,2,0,0,0.686849286,0.607291037,0.651262034,0.659975468,1,87000,0,Good,1,0,MS
64048.84,12486.97,291,165,269,0,0,0,0,0,2,0,0,0.384967719,0.514509826,0.484959058,0.333790918,0,86000,0,Good,0,0,FL
103312.7,12693.45,307,150,254,0,0,0,0,0,2,0,0,0.556010628,0.680013926,0.44304525,0.363398287,0,77000,0,Good,0,0,GA
60091.56,9170.99,360,162,331,0,0,0,0,1,3,0,0,0.513250737,0.648546557,0.583380952,0.490074487,0,74000,0,Good,1,1,FL
91717.76,11314.18,257,159,226,0,0,0,0,2,4,0,0,0.431886824,0.417770582,0.426483633,0.395399311,0,72000,0,Good,0,0,FL
127095.21,11880,256,129,231,1,0,0,0,2,2,0,0,0.463597642,0.414701909,0.505354,0.467504737,0,55000,1,Bad,1,1,GA
103246.65,12036.62,348,178,327,0,0,0,0,0,1,0,0,0.41512642,0.45288124,0.453249327,0.490074487,0,72000,0,Good,0,0,SC
108199.54,14504.06,333,163,305,0,0,0,0,1,2,0,0,0.48003602,0.487150193,0.540585783,0.525895985,0,79000,0,Good,0,0,GA
104404.03,11626.44,301,182,251,0,0,0,0,3,4,0,0,0.353049303,0.437031937,0.336333534,0.377254513,0,49000,0,Good,0,0,FL
41448.05,10576.54,248,144,236,0,0,0,0,4,6,1,0,0.426582531,0.55981906,0.365871119,0.449142384,0,76000,0,Good,0,0,SC
102339.65,18823.57,302,133,291,0,0,0,0,1,0,0,0,0.39071992,0.415878541,0.490118381,0.418690228,1,66000,0,Good,1,0,NC
89857.08,11528.81,367,248,357,1,0,0,0,1,2,1,1,0.462419125,0.436890826,0.599549633,0.494284378,0,65000,0,Good,1,0,LA
120245.82,15637.52,195,120,173,4,2,1,29830.53,5,8,0,0,0.525265993,0.567863262,0.525984326,0.540958397,0,52000,1,Bad,1,1,SC
49358.57,8903.87,233,141,216,0,0,0,0,8,13,0,0,0.423715039,0.322483899,0.364955222,0.389249136,0,82000,0,Good,0,0,AL
119710.46,14130.8,294,148,265,0,0,0,0,0,0,0,0,0.779586779,0.87828157,0.718948873,0.640538218,0,48000,0,Good,1,1,MS
63850.48,7369.34,227,112,227,1,0,0,0,5,11,1,0,0.531664793,0.534448654,0.527634024,0.421196044,0,53000,0,Good,1,1,LA
71362.91,12864.19,206,123,200,0,0,0,0,6,9,0,0,0.490250646,0.456204787,0.554227596,0.476150092,0,78000,0,Good,0,0,NC
77845.12,13042.1,364,158,342,0,0,0,0,0,0,0,0,0.407980106,0.417843498,0.519130633,0.428787552,1,78000,0,Good,0,0,LA
116028.91,16612.04,324,170,323,2,1,1,11066.34,0,2,0,0,0.473025653,0.5581613,0.466451316,0.490223757,1,58000,0,Good,1,1,SC
78685.69,10701.62,250,159,212,0,0,0,0,2,4,0,0,0.479082991,0.451852708,0.42926056,0.40445691,0,52000,0,Good,0,0,MS
81660.31,12987.02,357,197,257,0,0,0,0,0,0,0,0,0.368724569,0.420595482,0.282728677,0.304791574,0,84000,0,Good,0,0,FL
93554.67,16181.46,267,135,251,0,0,0,0,0,0,0,0,0.688188557,0.667231763,0.736405517,0.689502655,1,90000,0,Good,1,1,FL
102280.04,16646.58,341,146,298,0,0,0,0,5,6,0,1,0.547082064,0.583959424,0.65257005,0.565105695,0,98000,0,Good,1,0,SC
68017.79,10566.78,217,119,179,0,0,0,0,0,0,1,0,0.552905799,0.585552671,0.558741385,0.490074487,0,82000,0,Good,0,0,NC
114982.97,16039.53,404,189,342,0,0,0,0,4,6,0,1,0.320046607,0.301659035,0.349377143,0.373541315,0,74000,0,Good,0,0,AL
102987.58,99999,259,103,233,0,0,0,0,2,1,0,0,0.527393161,0.50826336,0.563856958,0.524897124,1,80000,1,Bad,1,1,GA
106991.81,13402.51,286,125,245,0,0,0,0,1,4,0,1,0.378140977,0.528272467,0.341698223,0.377226844,0,42000,0,Good,0,0,SC
110354.94,14638.25,316,170,299,0,0,0,0,2,3,0,0,0.582042365,0.638985659,0.623366876,0.631815428,0,74000,0,Good,0,0,MS
70435.2,11433.69,317,174,292,0,0,0,0,1,4,0,1,0.350871133,0.45993813,0.456377791,0.392984416,0,67000,0,Good,0,0,SC
102302.94,13026.09,320,162,304,0,0,0,0,0,1,0,0,0.509060904,0.377194076,0.453665319,0.496075696,0,100000,0,Good,0,0,SC
99281.42,14929.13,336,173,336,0,0,0,0,1,4,1,0,0.566528962,0.475608247,0.574630323,0.543050169,0,63000,0,Good,0,0,AL
124192.42,15771.92,349,154,330,0,0,0,0,5,9,1,0,0.47019665,0.49012627,0.450403628,0.490074487,1,56000,0,Good,0,0,AL
41303.47,7777.38,414,253,357,1,0,0,0,1,3,0,0,0.411187142,0.357508615,0.422279862,0.492801322,1,79000,0,Good,1,1,SC
145545.49,15503.93,308,158,243,0,0,0,0,0,0,0,0,0.55477444,0.598783842,0.57798243,0.615234183,0,75000,0,Good,0,0,LA
87260,15242.01,349,168,300,0,0,0,0,2,3,0,0,0.354628673,0.424738998,0.391096304,0.413524704,0,55000,0,Good,0,0,SC
80313.75,13075.71,262,118,230,1,0,0,0,1,0,1,1,0.757355734,0.672036723,0.656488291,0.490074487,0,73000,0,Good,1,1,FL
89852.16,13883.81,293,156,259,0,0,0,0,0,2,0,1,0.608347367,0.468470794,0.540314442,0.63825689,0,101000,0,Good,0,0,NC
114633.15,16611.89,227,124,186,0,0,0,0,0,0,0,1,0.433326208,0.555579,0.4559831,0.418831284,0,79000,0,Good,0,0,MS
37723.25,8141.46,392,170,357,0,0,0,0,3,5,0,0,0.465822715,0.475947615,0.588902765,0.356528937,0,78000,0,Good,1,0,SC
85184.85,9064.75,229,154,225,1,0,0,0,1,2,0,0,0.564532731,0.634579098,0.611854685,0.441188011,0,101000,0,Good,1,1,NC
103617.63,18633.95,288,118,252,0,0,0,0,1,1,0,0,0.353017227,0.388760827,0.451081018,0.408987698,0,85000,0,Good,0,0,FL
82952.26,13595.25,382,158,347,0,0,0,0,3,6,0,1,0.544602314,0.607563606,0.569715984,0.486807954,0,60000,0,Good,0,0,NC
72912.9,15703.88,274,95,262,0,0,0,0,2,6,0,0,0.688164494,0.684663495,0.686708806,0.702739315,1,75000,0,Good,1,1,GA
100154.8,16049.2,299,149,282,1,0,0,0,0,0,0,0,0.662559844,0.64473917,0.491592658,0.630816661,0,97000,0,Good,1,1,FL
90542.95,15707.55,268,153,260,0,0,0,0,3,6,0,1,0.50699491,0.369663331,0.533784972,0.554085305,0,72000,0,Good,1,1,FL
109280.93,13767.06,237,144,227,0,0,0,0,3,6,0,0,0.553693011,0.529149807,0.623835997,0.506731391,0,94000,0,Good,0,0,AL
98134.61,11493.87,239,130,235,0,0,0,0,6,10,0,0,0.38702786,0.37499859,0.233449585,0.4686461,0,69000,0,Good,0,0,FL
107137.21,10946.57,265,147,219,0,0,0,0,0,0,0,0,0.555970685,0.458582109,0.604778656,0.50628186,0,80000,0,Good,0,0,GA
115594.67,17131.6,271,175,264,0,0,0,0,0,0,0,0,0.636218385,0.598873364,0.636286724,0.646978076,0,93000,0,Good,1,1,SC
115214.59,14851.44,286,155,252,0,0,0,0,2,3,0,0,0.823821548,0.793916411,0.713679347,0.774570766,0,79000,0,Good,1,1,SC
106215.34,15424.75,281,129,281,0,0,0,0,1,1,0,0,0.617837847,0.564643281,0.599308442,0.595507914,1,59000,0,Good,0,0,AL
114183.11,99999,294,140,281,0,0,0,0,0,0,0,0,0.573838657,0.719183106,0.645934695,0.532255394,0,114000,0,Good,1,1,GA
105217.32,15085.7,281,123,249,0,0,0,0,0,0,0,0,0.463614766,0.497411021,0.449761989,0.396749674,1,65000,0,Good,0,0,SC
73934.35,8546.81,306,159,260,0,0,0,0,2,3,0,0,0.671428279,0.496132965,0.419101091,0.711524977,0,75000,0,Good,1,1,SC
56048.03,10526.33,284,169,250,0,0,0,0,2,4,0,0,0.617225532,0.572272507,0.535999486,0.583485988,0,68000,0,Good,0,0,LA
104754.68,12499.21,286,142,279,0,0,0,0,2,6,0,0,0.408873725,0.458978168,0.44351922,0.485557141,0,80000,0,Good,0,0,GA
52205.43,12083.15,253,102,202,1,0,0,0,5,7,0,1,0.359415485,0.542126629,0.363414172,0.369202971,1,79000,0,Good,1,1,LA
119611.99,14628.28,295,174,265,0,0,0,0,2,3,0,0,0.412408354,0.33760833,0.426178807,0.399726877,1,77000,0,Good,0,0,SC
37335.61,9103.43,264,101,205,0,0,0,0,3,4,0,0,0.647233525,0.56148403,0.723861998,0.566852781,0,68000,0,Good,1,1,NC
45628.66,11306.58,220,129,215,1,0,0,0,0,0,0,0,0.680487749,0.785497107,0.664181866,0.61680357,1,69000,0,Good,1,1,NC
67915.04,11184.06,313,156,291,0,0,0,0,3,4,0,0,0.502053623,0.462323822,0.423138116,0.391753683,0,90000,0,Good,0,0,GA
65152.8,8604.24,304,147,300,0,0,0,0,0,1,0,0,0.357622544,0.304433345,0.424517297,0.301710514,1,88000,0,Good,0,0,MS
93704.88,13135.48,259,148,222,0,0,0,0,1,4,0,0,0.383598529,0.421075427,0.386978169,0.350254493,0,75000,0,Good,0,0,NC
40070.05,5121.1,256,127,233,0,0,0,0,0,0,0,0,0.448614649,0.446330427,0.56070724,0.476941027,0,88000,1,Bad,1,1,SC
125936.14,99999,336,154,321,0,0,0,0,4,7,0,0,0.226231407,0.239062033,0.239771113,0.433345337,0,75000,0,Good,1,1,MS
91532.53,16488.39,384,166,333,0,0,0,0,3,8,0,0,0.525887186,0.53373327,0.441996278,0.504097441,0,77000,0,Good,1,0,NC
101432.2,11277.72,334,179,269,0,0,0,0,0,1,0,0,0.633387377,0.561866868,0.580910258,0.503615742,0,93000,0,Good,0,0,LA
109567.8,13269.72,201,98,165,0,0,0,0,0,1,1,1,0.53246909,0.418053216,0.571493999,0.490074487,0,102000,0,Good,0,0,MS
67324.38,9327.43,378,227,358,0,0,0,0,4,11,0,0,0.549610604,0.457437,0.524650287,0.531204672,0,75000,0,Good,1,1,MS
121916.06,12456.08,331,142,313,0,0,0,0,7,14,0,0,0.475675163,0.464804401,0.516598079,0.3810106,0,68000,0,Good,0,0,MS
104898.16,15014.98,234,126,202,1,0,0,0,2,6,0,0,0.469458111,0.605758341,0.429954325,0.496467543,0,52000,0,Good,1,1,SC
94189.78,10608.54,266,120,230,0,0,0,0,4,6,0,0,0.465696881,0.484876145,0.452244015,0.478804782,0,53000,0,Good,0,0,AL
135583.66,17488.18,358,185,328,0,0,0,0,0,1,0,0,0.513421073,0.462143036,0.436000346,0.582945645,0,84000,0,Good,1,0,MS
92370.67,13303.58,255,118,205,0,0,0,0,2,5,0,0,0.52407788,0.383268694,0.457316448,0.490074487,1,73000,0,Good,0,0,MS
99099.83,13027.48,367,202,320,0,0,0,0,4,8,0,0,0.567693818,0.555435256,0.633443608,0.538129013,0,60000,0,Good,0,0,SC
83391.74,13738.28,235,130,228,1,0,0,0,0,2,1,0,0.526313159,0.490836242,0.394342581,0.455815335,0,102000,1,Bad,1,1,SC
85400.7,15212.64,224,131,223,0,0,0,0,0,3,0,0,0.659827594,0.674051189,0.54505159,0.628900168,0,74000,0,Good,1,1,LA
75810.63,12030.01,269,158,213,0,0,0,0,2,3,0,0,0.534228524,0.594536866,0.468295539,0.490074487,0,88000,0,Good,0,0,LA
105307.74,10599.84,274,133,237,0,0,0,0,6,8,0,0,0.509361044,0.425678367,0.460143577,0.566680806,0,75000,0,Good,1,1,MS
104611.73,14468.44,325,156,317,0,0,0,0,0,1,0,1,0.422694226,0.569358788,0.473737986,0.430555175,0,95000,0,Good,0,0,LA
89942.16,16256.87,302,114,223,0,0,0,0,0,3,1,0,0.686899323,0.526838738,0.6165044,0.490074487,0,79000,0,Good,1,1,NC
93322.47,11820.84,331,169,312,0,0,0,0,2,1,0,0,0.480004418,0.424994759,0.509290804,0.490074487,1,57000,0,Good,0,0,MS
112017.62,16809.07,326,174,319,0,0,0,0,0,1,0,0,0.504915917,0.411122181,0.520051497,0.470182085,1,70000,0,Good,0,0,MS
